ID	FATHER	MOTHER	BirthYear	Sex
2232	1144	1399	1997	F
2233	NA	939	1997	F
2234	1183	939	1997	M
2235	1551	1777	1997	M
2236	839	973	1997	M
2237	1250	29	1997	F
2238	1554	1283	1997	M
2239	22	1283	1997	M
2240	832	1010	1997	M
2241	NA	766	1997	F
2242	1195	1897	1997	F
2243	892	983	1997	F
2244	892	983	1997	M
2245	897	1200	1997	F
2246	710	1902	1997	M
2247	23	1212	1997	F
2248	NA	1426	1997	M
2249	1387	1065	1997	F
2250	1250	1017	1997	M
2251	1726	1017	1997	M
2252	982	1792	1997	M
2253	1373	1396	1997	M
2254	NA	1841	1997	F
2255	1298	1392	1997	M
2256	997	1220	1997	F
2257	830	1201	1997	M
2258	832	1221	1997	F
2259	967	1715	1997	F
2260	1250	1453	1997	M
2261	1213	781	1997	F
2262	1900	1820	1997	M
2263	1144	1239	1997	M
2264	1290	1166	1997	M
2265	710	1196	1997	M
2266	921	1226	1997	F
2267	897	1226	1997	F
2268	1387	1421	1997	F
2269	22	1867	1997	F
2270	1295	32	1997	F
2271	1295	32	1997	F
2272	2139	1635	1997	M
2273	897	1523	1997	M
2274	982	1828	1997	M
2275	NA	1860	1997	M
2276	NA	778	1997	M
2277	NA	976	1997	F
2278	830	976	1997	M
2279	1296	979	1997	M
2280	1203	1292	1997	M
2281	1203	1445	1997	M
2282	710	1434	1997	M
2283	839	688	1997	M
2284	997	1838	1997	M
2285	1861	776	1997	F
2286	997	1422	1997	M
2287	921	855	1997	M
2288	1183	1433	1997	M
2289	1290	1152	1997	F
2290	NA	787	1997	F
2291	1880	787	1997	F
2292	1387	977	1997	F
2293	2040	1533	1997	M
2294	1233	985	1997	F
2295	NA	1463	1997	M
2296	829	896	1997	M
2297	1269	1490	1997	M
2298	997	1435	1997	F
2299	1277	332	1997	M
2300	1273	1663	1997	F
2301	830	1281	1997	M
2302	1294	987	1997	F
2303	839	1500	1997	F
2304	839	1500	1997	F
2305	1895	1246	1997	F
2306	1294	1246	1997	F
2307	1294	1141	1997	F
2308	1557	1206	1997	M
2309	1915	1206	1997	M
2310	1144	963	1997	M
2311	1144	1465	1997	M
2312	833	1799	1997	F
2313	1409	786	1997	M
2314	1373	1596	1997	F
2315	1290	1271	1997	F
2316	NA	1271	1997	M
2317	1895	381	1997	F
2318	839	1904	1997	M
2319	833	1498	1997	M
2320	1250	821	1997	M
2321	1839	1274	1997	F
2322	1581	1391	1997	M
2323	833	777	1997	F
2324	1273	1452	1997	F
2325	NA	971	1997	F
2326	1144	910	1997	F
2327	NA	1513	1997	F
2328	839	686	1997	F
2329	1975	686	1997	M
2330	NA	1272	1997	F
2331	NA	343	1997	M
2332	1297	984	1997	M
2333	1144	1284	1997	F
2334	829	689	1997	M
2335	NA	NA	1997	F
2336	1698	1379	1997	M
2337	1476	521	1997	M
2338	1295	1491	1997	M
2339	1236	1052	1997	M
2340	1144	1052	1997	F
2341	858	509	1997	F
2342	1914	2098	1997	F
2343	839	968	1997	F
2344	839	968	1997	M
2345	1409	30	1997	F
2346	997	1589	1997	F
2347	1295	1289	1997	M
2348	1297	28	1997	M
2349	2116	950	1997	M
2350	1896	1614	1997	F
2351	NA	1261	1997	M
2352	1295	953	1997	F
2353	1184	1293	1997	M
2354	2016	1885	1997	F
2355	1581	1285	1997	M
2356	1099	1264	1997	F
2357	1387	1264	1997	M
2358	22	512	1997	M
2359	23	340	1997	M
2360	1476	25	1997	F
2361	1371	NA	1997	M
2362	710	969	1997	F
2363	995	NA	1997	M
2364	997	1229	1997	M
2365	1099	1229	1997	M
2366	1203	487	1997	F
2367	1279	1149	1997	M
2368	831	779	1997	F
2369	1898	NA	1997	M
2370	858	1881	1997	F
2371	710	893	1997	F
2372	1144	1370	1997	M
2373	1874	1833	1997	M
2374	1279	954	1997	M
2375	710	1781	1997	M
2376	NA	27	1997	F
2377	NA	27	1997	M
2378	NA	1549	1997	M
2379	1233	1029	1997	M
2380	1064	1697	1997	F
2381	NA	1376	1997	F
2382	1184	1534	1997	M
2383	829	1495	1997	M
2384	958	1484	1997	F
2385	1250	1550	1997	F
2386	1296	NA	1997	M
2387	707	NA	1997	M
2388	830	NA	1997	M
2389	1144	NA	1997	M
2390	1476	1724	1997	M
2391	23	1110	1997	F
2392	1203	1826	1997	F
2393	921	2087	1997	M
2394	707	1908	1997	M
2395	921	864	1997	NA
2396	1808	1871	1997	M
2397	830	1854	1997	F
2398	710	1084	1997	M
2399	1236	1837	1997	M
2400	NA	1802	1997	F
2401	NA	1878	1997	M
2402	NA	2038	1997	NA
2403	1298	2117	1997	NA
2404	956	1981	1997	NA
2405	1915	2003	1997	NA
2406	1476	2038	1997	F
2407	NA	773	1997	M
2408	NA	773	1997	M
2409	NA	2005	1997	M
2410	NA	1810	1997	F
2411	1898	1779	1997	NA
2412	1829	1846	1997	F
2413	921	1869	1997	F
2414	710	2167	1997	M
2415	997	684	1997	M
2416	1249	1216	1997	F
2417	1516	1232	1997	F
2418	1371	NA	1997	M
2419	1288	NA	1997	M
2420	1864	NA	1997	M
2421	1184	NA	1997	M
2422	NA	NA	NA	F
2423	NA	NA	NA	F
2424	1555	NA	1997	M
2425	NA	NA	NA	M
2426	NA	NA	1997	M
2427	1295	NA	1997	M
2428	1516	NA	1997	M
2429	NA	NA	1997	M
2430	NA	NA	1997	M
2431	NA	NA	1997	M
2432	NA	NA	1997	M
2433	995	1453	1998	F
2434	NA	2294	1998	M
2435	1367	679	1998	F
2436	1268	785	1998	F
2437	1444	1815	1998	M
2438	1873	25	1998	F
2439	1250	1216	1998	M
2440	1525	989	1998	F
2441	1250	1392	1998	F
2442	1387	1709	1998	M
2443	1896	1724	1998	F
2444	1404	1838	1998	F
2445	1294	2005	1998	M
2446	1144	1212	1998	M
2447	1910	2117	1998	F
2448	1448	1206	1998	M
2449	1144	1029	1998	F
2450	1849	1029	1998	M
2451	1279	773	1998	M
2452	1525	2135	1998	M
2453	1725	1854	1998	F
2454	2007	758	1998	F
2455	710	758	1998	M
2456	1555	1800	1998	M
2457	1884	2141	1998	M
2458	1920	1166	1998	F
2459	1905	1780	1998	F
2460	1144	766	1998	F
2461	1884	1396	1998	M
2462	1250	1439	1998	M
2463	1726	787	1998	F
2464	1387	1292	1998	F
2465	1250	1017	1998	F
2466	1581	1817	1998	M
2467	1910	1199	1998	M
2468	1919	1878	1998	M
2469	995	1792	1998	F
2470	1387	1226	1998	M
2471	1294	1226	1998	F
2472	23	963	1998	M
2473	23	963	1998	F
2474	1917	1256	1998	F
2475	34	2043	1998	F
2476	1295	864	1998	M
2477	1555	1413	1998	F
2478	982	2010	1998	F
2479	NA	1065	1998	M
2480	NA	1549	1998	F
2481	2195	1549	1998	F
2482	1250	878	1998	F
2483	1556	1814	1998	F
2484	982	1370	1998	M
2485	1294	689	1998	F
2486	833	979	1998	M
2487	995	1426	1998	F
2488	995	1426	1998	F
2489	NA	1892	1998	M
2490	NA	1892	1998	F
2491	31	1445	1998	F
2492	1372	1533	1998	F
2493	1144	1533	1998	M
2494	1250	686	1998	M
2495	23	686	1998	M
2496	982	1596	1998	M
2497	1213	1081	1998	F
2498	2110	1867	1998	M
2499	1279	1228	1998	F
2500	1294	1452	1998	F
2501	1898	1369	1998	M
2502	1250	1152	1998	M
2503	1895	1200	1998	F
2504	1160	1869	1998	M
2505	1279	1453	1998	F
2506	1551	1833	1998	F
2507	NA	1293	1998	M
2508	1387	1293	1998	M
2509	1373	1421	1998	F
2510	1183	893	1998	F
2511	NA	1495	1998	F
2512	2096	1787	1998	F
2513	1294	1897	1998	M
2514	1295	1010	1998	M
2515	1203	1799	1998	F
2516	1373	1399	1998	M
2517	1367	1141	1998	F
2518	1556	1283	1998	M
2519	1555	1283	1998	F
2520	NA	1885	1998	F
2521	NA	1220	1998	M
2522	NA	1254	1998	F
2523	995	1281	1998	F
2524	1725	1828	1998	M
2525	NA	954	1998	M
2526	1279	1084	1998	M
2527	1183	880	1998	M
2528	1183	880	1998	F
2529	982	1523	1998	F
2530	1922	985	1998	F
2531	982	1196	1998	M
2532	NA	1993	1998	M
2533	1840	1801	1998	M
2534	1404	974	1998	M
2535	1250	777	1998	M
2536	1144	1221	1998	F
2537	1472	1820	1998	F
2538	NA	1500	1998	F
2539	997	1264	1998	M
2540	982	381	1998	M
2541	1555	2008	1998	M
2542	NA	1272	1998	M
2543	NA	1904	1998	M
2544	NA	1139	1998	M
2545	1923	1391	1998	F
2546	23	1837	1998	M
2547	NA	776	1998	M
2548	1294	1635	1998	M
2549	710	1465	1998	F
2550	1099	1490	1998	M
2551	1551	1777	1998	F
2552	1558	1477	1998	M
2553	1558	1477	1998	M
2554	1183	1860	1998	M
2555	22	1379	1998	M
2556	NA	2055	1998	M
2557	1279	688	1998	M
2558	1581	1614	1998	F
2559	997	1285	1998	F
2560	1203	1435	1998	M
2561	NA	1435	1998	M
2562	1373	1826	1998	F
2563	2120	1902	1998	F
2564	1557	1411	1998	M
2565	1554	1498	1998	M
2566	23	786	1998	M
2567	707	1715	1998	M
2568	1371	855	1998	F
2569	1268	1601	1998	M
2570	2358	986	1998	M
2571	1525	1985	1998	M
2572	2235	1239	1998	F
2573	833	1232	1998	F
2574	945	972	1998	M
2575	1920	2128	1998	M
2576	982	1271	1998	M
2577	1373	939	1998	M
2578	1373	939	1998	F
2579	710	1484	1998	F
2580	2347	1843	1998	M
2581	996	1850	1998	M
2582	1294	682	1998	F
2583	1294	682	1998	F
2584	833	1513	1998	F
2585	833	1513	1998	F
2586	NA	1781	1998	F
2587	1972	971	1998	F
2588	1874	1996	1998	F
2589	1525	837	1998	M
2590	1849	896	1998	M
2591	1144	1289	1998	F
2592	NA	33	1998	F
2593	2361	33	1998	M
2594	1250	1802	1998	M
2595	1371	987	1998	M
2596	1409	1697	1998	F
2597	1295	1550	1998	M
2598	NA	1261	1998	F
2599	833	512	1998	M
2600	1144	910	1998	M
2601	1898	1052	1998	F
2602	1898	1052	1998	F
2603	1294	1274	1998	M
2604	1895	1274	1998	M
2605	1960	968	1998	M
2606	23	2131	1998	F
2607	1387	487	1998	F
2608	1296	1851	1998	F
2609	1371	988	1998	M
2610	NA	821	1998	M
2611	NA	821	1998	M
2612	1873	1491	1998	M
2613	962	1810	1998	M
2614	NA	950	1998	F
2615	NA	2168	1998	M
2616	2192	2154	1998	M
2617	1279	1534	1998	F
2618	NA	42	1998	M
2619	1250	1776	1998	F
2620	2114	2312	1998	M
2621	NA	1165	1998	M
2622	997	2317	1998	M
2623	1555	2098	1998	F
2624	1371	37	1998	M
2625	23	2113	1998	M
2626	710	2103	1998	M
2627	1203	508	1998	M
2628	NA	1049	1998	M
2629	1553	1201	1998	M
2630	NA	1894	1998	F
2631	1896	970	1998	F
2632	1295	1589	1998	F
2633	1250	1434	1998	F
2634	1250	1434	1998	F
2635	1250	2036	1998	F
2636	1880	1908	1998	M
2637	1279	1779	1998	F
2638	1726	1206	1998	F
2639	1774	2241	1998	F
2640	1551	39	1998	M
2641	NA	2289	1998	M
2642	2173	1445	1998	F
2643	1294	2034	1998	M
2644	982	1049	1998	M
2645	1296	1110	1998	F
2646	1203	2256	1998	M
2647	1409	2268	1998	M
2648	NA	1675	1998	F
2649	710	1422	1998	M
2650	NA	684	1998	F
2651	1554	2123	1998	F
2652	1525	1846	1998	F
2653	2336	779	1998	F
2654	NA	2151	1998	M
2655	1279	1149	1998	M
2656	NA	2127	1998	M
2657	NA	1881	1998	F
2658	NA	1376	1998	M
2659	1725	977	1998	F
2660	1371	1519	1998	M
2661	22	1463	1998	M
2662	1444	27	1998	F
2663	2174	1552	1998	F
2664	1203	1620	1998	F
2665	1870	2350	1998	F
2666	1808	30	1998	M
2667	1898	1707	1998	F
2668	1896	1663	1998	F
2669	1144	1284	1998	M
2670	967	1686	1998	M
2671	NA	783	1998	M
2672	1387	1906	1998	M
2673	1557	NA	1998	M
2674	NA	NA	1998	M
2675	1160	NA	1998	M
2676	1525	1879	1998	M
2677	1555	NA	1998	M
2678	707	NA	1998	M
2679	707	NA	1998	M
2680	1805	NA	1998	F
2681	NA	NA	1998	M
2682	1516	NA	1998	M
2683	NA	NA	1998	M
2684	1183	989	1999	M
2685	1888	1421	1999	F
2686	34	1396	1999	M
2687	1295	1084	1999	F
2688	1581	25	1999	M
2689	2295	2005	1999	F
2690	1726	1787	1999	M
2691	1295	974	1999	F
2692	997	1779	1999	F
2693	1864	1445	1999	M
2694	1448	1800	1999	F
2695	NA	2117	1999	F
2696	2421	1902	1999	F
2697	1525	1897	1999	M
2698	833	1792	1999	M
2699	2079	2098	1999	M
2700	1726	2135	1999	F
2701	1250	1589	1999	M
2702	1868	1908	1999	M
2703	NA	1196	1999	F
2704	1555	1878	1999	F
2705	1183	1439	1999	F
2706	1294	1780	1999	M
2707	997	1837	1999	M
2708	1557	1635	1999	F
2709	833	864	1999	M
2710	1294	939	1999	M
2711	1203	880	1999	M
2712	2264	1709	1999	F
2713	1917	2036	1999	M
2714	833	1271	1999	M
2715	1905	1799	1999	M
2716	1581	2245	1999	M
2717	NA	2034	1999	F
2718	1554	1453	1999	F
2719	2079	1392	1999	M
2720	833	1399	1999	M
2721	833	1399	1999	F
2722	NA	1697	1999	M
2723	1294	1979	1999	M
2724	2132	1256	1999	F
2725	2502	1596	1999	M
2726	858	1810	1999	F
2727	NA	1869	1999	F
2728	NA	1860	1999	M
2729	1921	1433	1999	F
2730	1864	1867	1999	M
2731	1903	2010	1999	M
2732	NA	1826	1999	F
2733	1203	1292	1999	F
2734	997	985	1999	M
2735	1295	1715	1999	M
2736	1581	1781	1999	M
2737	1294	1422	1999	M
2738	1373	1152	1999	M
2739	2173	1426	1999	M
2740	1294	1426	1999	M
2741	2264	1272	1999	M
2742	NA	1379	1999	M
2743	1581	2128	1999	M
2744	1294	1833	1999	M
2745	2198	26	1999	M
2746	1771	1523	1999	F
2747	1921	1452	1999	M
2748	1295	1843	1999	M
2749	1773	1985	1999	F
2750	1368	1663	1999	M
2751	1250	1828	1999	F
2752	2674	954	1999	M
2753	NA	1801	1999	F
2754	2461	2170	1999	F
2755	1183	2154	1999	M
2756	1557	27	1999	M
2757	1295	1391	1999	F
2758	1295	1500	1999	M
2759	31	1500	1999	M
2760	1368	1815	1999	F
2761	2275	1802	1999	F
2762	1250	1846	1999	M
2763	NA	1285	1999	M
2764	NA	2103	1999	M
2765	1961	2008	1999	F
2766	NA	1465	1999	F
2767	2012	2168	1999	M
2768	1554	1065	1999	M
2769	1922	1247	1999	M
2770	1250	1484	1999	F
2771	1525	1534	1999	M
2772	NA	1274	1999	F
2773	23	2151	1999	F
2774	1295	1851	1999	F
2775	1295	1289	1999	F
2776	1296	1707	1999	F
2777	2007	2268	1999	F
2778	NA	1894	1999	F
2779	NA	2146	1999	F
2780	NA	35	1999	F
2781	NA	35	1999	F
2782	1921	2323	1999	M
2783	1373	36	1999	M
2784	31	2131	1999	F
2785	1269	1776	1999	M
2786	1920	2335	1999	F
2787	NA	1519	1999	M
2788	2674	1376	1999	M
2789	1250	2038	1999	F
2790	1921	1881	1999	F
2791	1448	1892	1999	F
2792	1525	2302	1999	F
2793	NA	679	1999	F
2794	1864	977	1999	M
2795	23	977	1999	F
2796	833	2055	1999	M
2797	833	987	1999	M
2798	2074	1885	1999	M
2799	1183	1906	1999	M
2800	1831	1284	1999	F
2801	NA	1216	1999	M
2802	23	1370	1999	M
2803	1873	1110	1999	M
2804	1294	1993	1999	M
2805	1859	2422	1999	F
2806	1555	2417	1999	M
2807	1294	2289	1999	M
2808	NA	1838	1999	M
2809	NA	1908	1999	F
2810	1558	2416	1999	F
2811	1581	2226	1999	M
2812	1555	2440	1999	M
2813	NA	2312	1999	NA
2814	1064	2200	1999	F
2815	1250	2205	1999	F
2816	NA	2346	1999	M
2817	1772	38	1999	M
2818	NA	2326	1999	F
2819	1845	2648	1999	M
2820	NA	1220	1999	F
2821	2007	2559	1999	F
2822	NA	1517	1999	M
2823	2424	1549	1999	M
2824	1233	1857	1999	M
2825	858	1264	1999	M
2826	NA	1549	1999	M
2827	1525	783	1999	F
2828	1555	2663	1999	F
2829	1554	37	1999	F
2830	858	1814	1999	F
2831	1064	2223	1999	F
2832	1553	2193	1999	F
2833	858	39	1999	M
2834	1839	2033	1999	F
2835	NA	1261	1999	F
2836	1368	2053	1999	M
2837	NA	1904	1999	M
2838	1525	1228	1999	M
2839	NA	NA	1999	M
2840	1839	NA	1999	M
2841	2007	NA	1999	M
2842	2110	NA	1999	F
2843	1195	NA	1999	M
2844	1556	NA	1999	M
2845	NA	NA	1999	M
2846	NA	NA	1999	M
2847	1367	NA	1999	M
2848	NA	NA	1999	M
2849	2611	NA	1999	M
2850	NA	NA	1999	M
2851	NA	NA	1999	M
2852	1183	NA	1999	M
2853	NA	NA	1999	M
2854	NA	NA	1999	M
2855	1864	NA	1999	M
2856	2197	NA	1999	M
2857	2007	36	1999	M
2858	1160	NA	1999	M
2859	1905	1812	1999	M
2860	NA	NA	1999	M
2861	NA	NA	1999	M
2862	NA	NA	1999	M
2863	NA	NA	1999	M
2864	2197	NA	1999	M
2865	997	NA	1999	M
2866	NA	NA	1999	M
2867	NA	NA	1999	M
2868	892	NA	1999	M
2869	NA	NA	1999	M
2870	1896	1533	2000	F
2871	1896	1533	2000	F
2872	1558	1065	2000	F
2873	1922	1867	2000	F
2874	1558	1826	2000	M
2875	2756	2005	2000	M
2876	1922	1596	2000	F
2877	2690	1675	2000	F
2878	1896	1392	2000	M
2879	2275	989	2000	F
2880	1896	1370	2000	M
2881	2007	1779	2000	M
2882	1961	2500	2000	M
2883	1884	2436	2000	F
2884	1896	880	2000	F
2885	2743	880	2000	M
2886	44	2117	2000	M
2887	1772	2117	2000	F
2888	NA	1453	2000	M
2889	1554	1453	2000	M
2890	1961	2223	2000	M
2891	1295	2043	2000	M
2892	2195	1421	2000	M
2893	2007	1421	2000	M
2894	2426	2098	2000	M
2895	1183	2648	2000	F
2896	34	1993	2000	F
2897	1183	1196	2000	F
2898	34	1523	2000	F
2899	1896	1439	2000	M
2900	1961	1780	2000	F
2901	44	2417	2000	F
2902	2198	39	2000	M
2903	1556	2523	2000	F
2904	1884	1422	2000	M
2905	1772	1663	2000	F
2906	2363	1985	2000	F
2907	44	1902	2000	M
2908	2681	2563	2000	F
2909	2264	2559	2000	M
2910	1895	1433	2000	M
2911	1183	974	2000	M
2912	2195	2034	2000	M
2913	2192	1802	2000	F
2914	1889	1396	2000	F
2915	1772	2010	2000	F
2916	34	2323	2000	F
2917	1183	1220	2000	F
2918	34	2606	2000	M
2919	1295	2509	2000	F
2920	NA	1152	2000	M
2921	NA	1908	2000	M
2922	2363	1814	2000	F
2923	1556	2751	2000	F
2924	2363	2289	2000	F
2925	1961	1426	2000	F
2926	34	1426	2000	M
2927	2007	1800	2000	F
2928	2192	1800	2000	M
2929	34	1285	2000	F
2930	2743	1709	2000	M
2931	1961	1271	2000	M
2932	2173	1828	2000	F
2933	2007	1084	2000	F
2934	1772	1781	2000	M
2935	1183	1399	2000	F
2936	1895	1228	2000	F
2937	2196	1500	2000	F
2938	2196	1500	2000	F
2939	1365	939	2000	F
2940	1365	939	2000	M
2941	1961	1996	2000	F
2942	1922	1878	2000	F
2943	1183	1292	2000	F
2944	1183	1292	2000	F
2945	2426	2440	2000	F
2946	1183	1399	2000	M
2947	1863	1256	2000	F
2948	1772	1860	2000	M
2949	NA	1881	2000	F
2950	1960	1837	2000	M
2951	2711	1792	2000	F
2952	2847	1445	2000	M
2953	2007	2215	2000	F
2954	2196	2036	2000	M
2955	1922	2036	2000	M
2956	1772	1894	2000	M
2957	1960	2200	2000	F
2958	1964	NA	2000	M
2959	1964	NA	2000	M
2960	2841	2335	2000	M
2961	2681	1411	2000	M
2962	2430	2416	2000	M
2963	1859	2205	2000	M
2964	1870	1799	2000	F
2965	1295	1799	2000	M
2966	2426	2008	2000	F
2967	1556	2226	2000	F
2968	44	38	2000	M
2969	44	2298	2000	F
2970	1556	2128	2000	F
2971	2173	1697	2000	M
2972	2196	2326	2000	M
2973	1961	2268	2000	M
2974	2194	2038	2000	M
2975	1896	1465	2000	F
2976	NA	2700	2000	F
2977	NA	1815	2000	M
2978	NA	27	2000	F
2979	2861	27	2000	M
2980	1896	2103	2000	M
2981	1233	1846	2000	F
2982	1295	1216	2000	F
2983	2425	1833	2000	M
2984	2425	1833	2000	M
2985	2725	1787	2000	F
2986	2194	2312	2000	F
2987	1556	2154	2000	M
2988	NA	2193	2000	M
2989	NA	1293	2000	M
2990	NA	1549	2000	F
2991	1556	987	2000	F
2992	2155	1892	2000	M
2993	2849	1979	2000	F
2994	2744	2170	2000	F
2995	2194	1810	2000	F
2996	NA	1379	2000	F
2997	44	2360	2000	F
2998	1233	2168	2000	M
2999	NA	2055	2000	M
3000	1182	1838	2000	M
3001	1863	1274	2000	F
3002	2155	1869	2000	F
3003	1961	1869	2000	M
3004	2722	2131	2000	F
3005	2840	2131	2000	F
3006	2796	954	2000	F
3007	NA	1843	2000	F
3008	2196	977	2000	M
3009	2844	2704	2000	F
3010	2426	1776	2000	F
3011	2750	1885	2000	M
3012	2425	1519	2000	M
3013	2007	2721	2000	M
3014	NA	2790	2000	M
3015	1896	2623	2000	M
3016	1874	864	2000	M
3017	2737	1779	2000	F
3018	2196	1853	2000	F
3019	1896	2703	2000	M
3020	1961	679	2000	M
3021	2868	2695	2000	F
3022	2764	2687	2000	M
3023	2192	2685	2000	F
3024	2192	2729	2000	F
3025	NA	2793	2000	M
3026	2719	1846	2000	F
3027	2693	2746	2000	M
3028	1772	2689	2000	M
3029	2275	2776	2000	F
3030	1896	2832	2000	F
3031	1772	2777	2000	F
3032	NA	2791	2000	M
3033	2743	2795	2000	M
3034	2222	2717	2000	F
3035	1772	2772	2000	M
3036	NA	2766	2000	M
3037	1859	2727	2000	F
3038	1556	2773	2000	M
3039	1870	978	2000	F
3040	1864	1906	2000	M
3041	2788	2784	2000	M
3042	2722	2151	2000	F
3043	1556	1376	2000	F
3044	1895	2346	2000	F
3045	2849	1010	2000	M
3046	2173	2835	2000	M
3047	2173	1904	2000	M
3048	1961	1879	2000	M
3049	45	2053	2000	M
3050	NA	42	2000	F
3051	1864	1484	2000	F
3052	34	1484	2000	M
3053	2173	2033	2000	F
3054	2222	1707	2000	M
3055	NA	2146	2000	M
3056	2195	1241	2000	M
3057	2430	NA	2000	M
3058	1896	1534	2000	F
3059	2196	NA	2000	M
3060	1962	NA	2000	M
3061	1962	NA	2000	M
3062	2197	37	2000	M
3063	1961	1715	2000	F
3064	2173	2123	2000	F
3065	1772	2256	2000	F
3066	NA	1801	2000	F
3067	NA	1897	2000	F
3068	2769	2245	2000	M
3069	2194	NA	2000	M
3070	2859	NA	2000	M
3071	2855	2760	2000	F
3072	41	NA	2000	M
3073	NA	NA	NA	F
3074	NA	NA	NA	F
3075	1870	2724	2000	F
3076	NA	NA	2000	M
3077	NA	NA	2000	M
3078	1365	NA	2000	M
3079	1775	NA	2000	M
3080	1922	NA	2000	M
3081	NA	NA	2000	M
3082	2690	1812	2000	M
3083	NA	NA	2000	M
3084	NA	NA	2000	M
3085	34	NA	2000	M
3086	NA	NA	2000	M
3087	2195	NA	2001	F
3088	2197	NA	2001	F
3089	2198	NA	2001	F
3090	1962	NA	2001	F
3091	NA	2680	2001	M
3092	1961	NA	2001	F
3093	NA	NA	2001	F
3094	1556	NA	2001	F
3095	1962	NA	2001	F
3096	1772	NA	2001	F
3097	1582	NA	2001	M
3098	2861	NA	2001	M
3099	1962	NA	2001	F
3100	1233	NA	2001	M
3101	NA	NA	2001	F
3102	1963	NA	2001	F
3103	2222	NA	2001	M
3104	NA	NA	2001	F
3105	1962	NA	2001	M
3106	2843	NA	2001	M
3107	1962	NA	2001	F
3108	1963	NA	2001	M
3109	NA	NA	2001	F
3110	1556	NA	2001	M
3111	2007	2226	2001	M
3112	NA	NA	2001	F
3113	1863	NA	2001	M
3114	1183	NA	2001	M
3115	NA	NA	2001	F
3116	2426	NA	2001	M
3117	2197	NA	2001	M
3118	1183	NA	2001	M
3119	1295	NA	2001	M
3120	2196	NA	2001	F
3121	2197	NA	2001	F
3122	2862	NA	2001	F
3123	3077	NA	2001	F
3124	2697	NA	2001	F
3125	1556	NA	2001	M
3126	1962	NA	2001	M
3127	2739	NA	2001	M
3128	1183	NA	2001	M
3129	1295	NA	2001	F
3130	41	NA	2001	M
3131	2432	NA	2001	M
3132	2848	NA	2001	M
3133	1582	NA	2001	F
3134	1964	NA	2001	M
3135	2363	NA	2001	M
3136	NA	1533	2001	F
3137	1963	939	2001	F
3138	1772	2289	2001	M
3139	1772	974	2001	F
3140	2196	1533	2001	F
3141	2713	1781	2001	M
3142	1556	1846	2001	M
3143	2195	1846	2001	F
3144	2007	2523	2001	M
3145	2839	1869	2001	M
3146	2918	2036	2001	M
3147	2739	2036	2001	M
3148	3072	2151	2001	F
3149	2743	1453	2001	M
3150	2706	2131	2001	M
3151	1772	2751	2001	F
3152	1960	3058	2001	F
3153	1864	1421	2001	M
3154	2846	2932	2001	M
3155	2155	1833	2001	F
3156	2195	2606	2001	F
3157	2865	2151	2001	M
3158	2429	1274	2001	F
3159	3070	2131	2001	M
3160	2363	2784	2001	F
3161	2737	2978	2001	F
3162	2796	1272	2001	F
3163	1183	977	2001	F
3164	2693	1292	2001	F
3165	3060	1271	2001	M
3166	NA	1065	2001	M
3167	2120	1993	2001	F
3168	2769	1860	2001	M
3169	2197	2777	2001	F
3170	2198	2205	2001	F
3171	34	2168	2001	M
3172	2428	2268	2001	M
3173	2120	NA	2001	M
3174	2706	2903	2001	F
3175	1183	2727	2001	F
3176	2198	1833	2001	F
3177	2431	2795	2001	F
3178	2711	2128	2001	F
3179	2846	1828	2001	F
3180	1960	1465	2001	F
3181	1772	2692	2001	M
3182	2196	2200	2001	F
3183	1961	NA	2001	F
3184	2424	42	2001	M
3185	2836	42	2001	M
3186	2427	2766	2001	M
3187	NA	3063	2001	F
3188	2173	1894	2001	M
3189	2196	1707	2001	F
3190	1772	3050	2001	F
3191	1582	1228	2001	M
3192	2173	1894	2001	M
3193	2745	2695	2001	M
3194	2195	2776	2001	F
3195	2173	2778	2001	F
3196	1964	2417	2001	F
3197	1183	2053	2001	M
3198	2711	2775	2001	F
3199	41	1843	2001	F
3200	1963	1289	2001	M
3201	2194	2790	2001	F
3202	2737	1881	2001	F
3203	NA	2996	2001	F
3204	2195	NA	2001	F
3205	2763	2055	2001	F
3206	2839	1376	2001	F
3207	2840	954	2001	M
3208	1582	1379	2001	F
3209	1889	2302	2001	F
3210	2785	1851	2001	M
3211	1963	2256	2001	F
3212	2743	2256	2001	M
3213	1960	2772	2001	M
3214	1874	1776	2001	M
3215	1870	3006	2001	F
3216	2728	2703	2001	F
3217	NA	1908	2001	F
3218	1961	2746	2001	F
3219	2769	2761	2001	M
3220	1183	1523	2001	F
3221	1961	1500	2001	M
3222	1889	2038	2001	M
3223	2983	1196	2001	F
3224	1889	2827	2001	M
3225	2962	1519	2001	F
3226	2763	NA	2001	F
3227	NA	381	2001	M
3228	1233	2800	2001	F
3229	1772	1707	2001	M
3230	2843	1780	2001	M
3231	1233	1453	2001	M
3232	1874	26	2001	M
3233	1960	2687	2001	M
3234	NA	2509	2001	F
3235	2196	1826	2001	M
3236	1582	1979	2001	F
3237	2863	2832	2001	F
3238	NA	3066	2001	M
3239	NA	38	2001	M
3240	3061	2335	2001	F
3241	1922	1596	2001	F
3242	1895	1452	2001	F
3243	2768	2773	2001	F
3244	2854	2700	2001	M
3245	2764	2223	2001	M
3246	1961	2223	2001	F
3247	3070	2034	2001	F
3248	1960	1802	2001	F
3249	1556	2717	2001	M
3250	1960	2326	2001	M
3251	2429	2793	2001	M
